['biznet gangguan kah?']	negative
tolong untuk ditindak karena melakukan monopoli di perum suvarna sutera cluster sari internet up tapi mbps ribu bulan . saya mau ada provider lain biznet tetapu tidak dizinkan .	negative
['setelah tahun gue pakai biznet baru bulan ini gue ngeluh mulu entah karena jaringan tiba lambat atau error begini bahkan sebulan ini deh erroneousness dua salsola kali wkwk yang kemarin sampai hari anjir enggak dikerjain dahal biasanya sehari komplain selese']	negative
padahal gue user indihome tapi ikut an kesel sama biznet pls lah alter ego satu nya harapan indonesia lagi itu bang	negative
istighfar terus pakai biznet nih	negative
tuhkqn lod lama banget dulu biznet ok banget dah perasaan	negative
['biznet ini kenapa sih. dari semalam loh.']	negative
not pln tapi biznet juga kudu kasih penyuluhan sih buat jangan bohong anak buahnya pas sabtu memang ada pemasangan biznet pas selasa orang biznet datang bilangnya abang gue telp padahal abang gue dibekasi sudah enggak serumah	negative
biznet lagi kenapa sih ?	negative
['biznet festival balikpapan beri wadah generasi muda unjuk kreativitas di lapangan spn brimob tribun kaltim']	positive
['selamat hari kartini bagi seluruh wanita indonesia. ayo kita lanjutkan perjuangan luhur ibu kartini dengan terus bekerja dan berkarya demi kemajuan tanah air travel tercinta. pakebiznet biznetgiocloud harikartini']	positive
['biznet kok lambat parah jir']	negative
['biznet adenosine deaminase masalah apa di daerah graha raya sinyal dan kualitas internet lambat dan timbul tenggelam? cc']	negative
di hp bisa tapi kalo ke laptop tetringin jadi enggak bisa wifi biznet bisa	neutral
jbrfess kalian ada yang masang biznet ? kalo pasang itu berapa harganya ? yang per bulannya ke	neutral
republic atau biznet belum sampai payakumbuh ya ?	neutral
['biznet sudah up']	positive
hari hujan hari internet lambat terus dimessage begini . fix deh bulan depan gue ganti biznet hah hah	negative
semoga atau biznet segera ke purwakarta . indihome menjengkelkan	negative
['jaringan biznet hadir di kota pontianak lewat']	positive
['biznet belum masuk situ rang?']	neutral
['biznet nih lama benar deh']	negative
curiga di akhir khotbah disuruh langganan biznet	neutral
['yaudah sudah benar aku pakai eks ell terus tinggal ganti biznet. selesai! wkwk']	positive
tahun gue tinggal disini baru provider internet ada selain indihome dan firstmedia wkwk . sekarang enak lambat dikit tinggal ganti . biznet myrep cbn ada semua wkwk .	positive
biznet lama	negative
['pengaruh the stone roses terhadap perkembangan scenery hooligan dan apakah the harlan stone roses adalah gelombang britpop pertama bagi scene per britpopan pada jaman itu? pertanyaan yang sks dari yoga biznet']	neutral
rek onok seng duwe pricelist e wifi biznet enggak ? paling murah per bulan kenek piro ? makasii	neutral
ini biznet seharian jelek banget	negative
biznet nih jos sekali sudah kencang stabil enggak ada fup	positive
til proyek enggak bisa memutuskan kabel dijalan tanpa pemberitahuan ke provider . rip my biznet connection .	neutral
kudu berapa rumah mau masang biznet sih area yang masuk cuma sih merah huh	negative
['biznet knapasih']	negative
['begini saja terus dari persian jam. biznet lagi berantem sama twitter apa gimane']	negative
lu pada yang kangen hidup di zaman internet sinyal masih edge cobain deh pakai biznet masih cepetan edge	negative
biznet goes tapi school secara online dukung kegiatan belajar dari rumah	positive
['ini biznet lagi kenapa ye']	negative
['boleh biznet ning magelang kantore ning ngendi ya kok golek ning gmaps ora ana? apa ana saran lain selain indihome ora meh pasang wifi tapi bingung iki wkwk']	neutral
pengin ganti biznet tapi belum bisa .	neutral
['kalo pakai biznet gue bisa netflix an sepuasnya kayanya']	positive
['biznet ku kenapa. indosatku kenapa.']	negative
ini mah dibandingin speedy kali .. eh apa sih nama internet dari telk m ? makanya dong .. bismillah bulan gratis biznet	positive
anggadabertetangga edisi tanya ke security soal provider internet rumah di wilayah setempat internet di sini bisa apa saja pak ? bisa indahose atau biznet pak . siap . terima kasih pak ! tanpa babibu langsung request sambungan biznet .	positive
biznet kenapasi kayak ada dendam	neutral
biznet jaringannya merah mulu akhir ini	negative
['enggak ada niat mengasih kompensasi apa begitu biznet? sudah semingguan nih erroneousness mulu.']	negative
['halo selamat malam min apakah biznet sedang gangguan lagi untuk area denpasar? ping di tempat saya hancur naik turun. kita biz center ya min jadi agak terganggu dengan kondisi koneksi saat ini yang terjadi. i.d.']	negative
['mohon maaf teman teman setelah kejadian collabs kemarin yoruba putuskan untuk menolak semua ajakan collabs yang diadakan antara jam wib karena biznet mengambek terus di mess fix tersebut']	neutral
['pakai biznet enggak bisa twitteran. silahkan pakai trik di thread ini semetown']	negative
purwokerto cuma ada indihome . pas ada biznet langsung ganti tapi biasa telfonnya enggak bisa dicabut	positive
['biznet kenapa tolol kalo pagi']	negative
dm dengan cs biznet serasa sama teman sendiri bre	positive
['ada yang tau isp lokal daerah cirebon kota yang ekonomis selain biznet dan indihome? askcirebon']	neutral
ini drakor sejam garagara biznet ngelag mulu jadi jam durasinya	negative
['biznet kembangkan layanan jaringan di pontianak lewat']	positive
['biznet jangan kayak indihome lah kontol']	negative
['tanggapan biznet untuk surat pembaca bapak mahdi']	neutral
['sudah menelepon ke wifi lain biznet transvision my republic oxygen home cbn tapi rumahku gamasuk coverannua harapan satu nya tinggal mncplay. plis rekomen wifi yang minimum better tahan indihome']	negative
['halo gelap. rto total. cek di downdetector biznet parah nih banyak pelanggan mengeluh kejadian rto berulang.']	negative
astaga biznet kenapa sekalinya gangguan bisa seharian sih ? sudah begitu enggak pernah ada kompensasi padahal secara durasi pemakaian jadi berkurang dari seharusnya . penanganannya juga lama banget . bagaimana nih min ? percuma bayar mahal kalau begini .	negative
oh biznet ini menjembutnya pas pagi ya . mesti ada drop menitan . ya gapapa sih asal enggak pas meeting saja su .	negative
langkah apa saja yang harus dilakukan untuk memotong biaya penggunaan cloud anda sampai ? baca lebih lanjut pengalaman kami mendukung perusahaan melakukan penghematan cloud hingga pada tautan berikut ini pakebiznet biznetgiocloud optimisasi	positive
wifi biznet terhenti lagi kenapa sih	negative
dishub almet uin uny praktikum biznet kredit dealer shopifud mancing	neutral
biznet jangan mengambek lagi ya kalo kamu mengambek aku enggak bakal bisa kerja hari ini	neutral
mau bayar ini itu hoream begini anjir spotify netflix hosting biznet kostan kuliah	neutral
biznet langsung down dimalang juga ? apa bagaimana ?	negative
halo sore . terima kasih atas ketertarikannya terhadap layanan biznet . bisa di informasikan untuk layanan hunian atau perkantoran dan informasikan alamat lengkap kamu seperti nama jalan nama kota kelurahan kecamatan agar bisa kami lakukan pengecekannya ? thanks rzk	neutral
['biznet kenapa enggak bisa buat main rdr online deh? tethering pakai telkomsel lancar padahal']	negative
['ini mahkota simprug dibayar berapa deh sama biznet dan indihome buat ngehambat provider kaya biznet dan my republic masuk ke sini']	negative
['percuma give and take nek raiso nggo netflix. hidup biznet.']	positive
hari hari biznet enggak bisa buka twitter	negative
['kalah ganti biznet']	positive
['alesan betah di gereja hidup biznet']	neutral
sad biznet sama myrep enggak masuk wilayah tmptku bisanya iconnect tapi lihat reviewnya kureng	neutral
['biznet sudah biznet aku mau main valo biznet']	neutral
['adakah warga bogor barat dan sekitarnya. .? apakah ada yang pakai biznet??']	neutral
['akhirnya orang rumah nyerah memakai indhome dan meminta tolong mengurusi buat ganti biznet atau atomic number 8 ya allah cobelah dari tahun tahun dulu']	neutral
halo.mendingnya ganti ke biznet atau myrepublic saja ya	neutral
biznet dan telkomsel provider internet tercepat di indonesia	positive
biznet jam segini mengaco benar sinyal banget deh	negative
['gaji belum naik biznet home sudah principal naik naik saja nih']	negative
astageus sudah paling benar gapake wipik di rumah ya sudah paling benar kantor gue pakenya ntt sama softbank .. biznet saja pada enggak mau deh tuh jepun jepun repot di kantor	negative
['ganti saja lah gue bulan depan emosi mending biznet apa myrepublic ya']	negative
['biznet dan telkomsel provider internet tercepat di republic of indonesia']	positive
ada apa lagi sih nih biznet tapi biznet ini indonesia speed performance outages and user reviews fing internet biznet via	negative
['mutual gwe ada yang dirumahnya pakai wifi biznet enggak?']	neutral
lagi down kah ini biznet ?	negative
cepetan benar ya biznet makin lama lu mati tiktok gue spam nih	negative
['biznet nih jos sekali sudah kencang stabil enggak ada fup']	positive
kalo ada biznet gue pasang biznet deh ini	positive
biznet hancur deh sebulan ini koneksi nya	negative
['biznet murah bagus tapi kenapa rumahku enggak ke covering']	positive
biznet kapan masuk area gue	neutral
['tanya nih mendingan biznet apa indiehome?']	neutral
['bikin emosi memang urusan sama kalo bisa ganti sih mending ganti saja sama foremost medium better lah atau biznet skalian.']	negative
['biznet nih oke enggak ya koneksinya']	neutral
pasti pengguna biznet soalnya sama	neutral
['halo modem biznet saya koneksi internetnya mati dari hari ini jam. wita. yg nyala cuma lampu power saja. apa ada perbaikan? mohon dicek decimeter saya juga ya.']	negative
['solusi teknologi mendukung kegiatan usaha biznet hadirkan neo web space']	positive
telyu ! biznet sampai sukapura enggak ?	neutral
['oh tadi gara pakai router extender aslinya ini biznet. baru mau komplain']	neutral
hai malam . kami informasikan layanan biznet bersifat prepaid jadi harus dilakukan pembayaran dahulu baru bisa digunakan . apakah bisa di informasikan untuk alamat lengkap anda seperti nama jalan nama kota kelurahan dan kecamatan agar bisa kami lakukan pengecekanny .	neutral
['masih setia dengan indihome kabel melintang atas genteng walau sebelah rumah pakai biznet kabel bawah tanah. . cuma kalau lambat terus ya mikir juga buat ganti provider']	negative
['oalah biznet biznet ternyata gangguan enggak mengomong hadeh']	negative
['biznet lagi gangguan kah?']	negative
['biznet gangguan lagi ya']	negative
push rank sama teman sambil mendengarkan playlist favorit di youtube jadi lancar dengan koneksi internet biznet ! pembayarannya mudah via virtual account bank bca resibca mudahpakaiprima	positive
min tolong dicek dm saya segera kenapa ini biznet jadi bapuk min kok bisa dalam sebulan error dua kali hadeh	negative
['biznet gangguan?']	neutral
['hal pal up tergreget hari ini ngurus isolir wifi bareng ibu kost terus tanya pemasangan wifi biznet ke customer service indihome..']	neutral
ini kalo enggak biznet ya mungkin xl home .	neutral
biznet tuh kenapa sering banget mati sih sebenarnya ? benar benar ya at least seminggu sekali matinya sudah mengalah ngalahin sih plat merah harga makin mahal kualitas makin jelek	negative
semenjak ada biznet juga jaringan firtsmed enggak pernah gangguan lagi anjing	positive
lebih dari ribu data pengguna layanan biznet telah dibocorkan di dark web . data yang bocor nama email nik npwp nomor hp alamat dll . dibocorkan oleh threat actor yang mengaku sebagai karyawan biznet yang tak setuju dengan kebijakan fup yang baru saja diterapkan oleh biznet .	negative
['biznet ini yoruba baru bangun lho jangan eror dulu']	negative
orang biznet katanya mau ngabarin sudah hari enggak ngabarin pengin gue dagdag kali	negative
['starlink diskon lebih murah ketimbang telkomsel hingga biznet?']	neutral
['biznet gangguan lagi kah?']	negative
mendukung aktivitas remote working di bali biznet telah membuka kantor pusat bali di kawasan karang mas estate di jimbaran atau lebih dikenal dengan kawasan ayana	positive
['untuk pertama kalinya biznet di rumah aku misplay']	negative
tahun usia biznet perkembangan inovasi apa saja yang dihadirkan ? blog	neutral
sama nih biznet dursaw mati juga	neutral
['wah biznet sudah masuk tanjung barat national institutes of health']	positive
biznet mengesalkan banget asli	negative
['gong xi fa cai! selamat tahun baru imlek bagi teman teman yang merayakan. semoga tahun kerbau logam ini membawa kesehatan dan keberuntungan bagi kita semua. staysafe dirumahaja pakebiznet imlek chinesenewyear']	positive
gangguan dari pagi internet mati mati . area gondokusuman yogyakarta . biznet id	negative
['lanjut nanti biznet lagi hobah']	positive
['ngelag banget biznet woy']	negative
hi kak pagi . mohon maaf untuk kendala yang kamu alami ya karena saat ini ada indikasi gangguan area di tempat kamu . kendala ini sedang dalam penanganan lebih lanjut oleh tim biznet mudah mudahan dapat segera selesai untuk perbaikannya . thanks syh	neutral
['alasan memilih web host dari biznet gio']	positive
biznet terus ekspansi kini ke kupang	positive
karangasem kota bagusan pakai indihome apa biznet ya	neutral
['penyedia layanan broadband biznet dan operator seluler telkomsel masih menempati posisi pertama sebagai layanan dengan kinerja cyberspace tercepat pada aku di indonesia.']	positive
orang biznet datang ada orang gue membikin teh kan buat orang eh enggak taunya ada yaudah gue membikin satu lagi sambil berdoa semoga enggak menambah soalnya gue cuma punya gelas ya bagaimana ya anak kosan punya gelas banyak buat apa ini juga punya karena sumbangsih fiky wkwk	neutral
biznet memang gercep begini ya ?	neutral
['malas kena euforia nasionalisme disuruh kerja kerja kerja urusan produktif saja kehambat koneksi. area aing ini cuma setengah hole ke sby. cuma perkara pasang wifi saja bisanya ke bumn merah. ajuin ke swasta kayak biznet first wifi mnc my republic enggak jangkau']	negative
biznet ini apa deh suka banget dns nya ngacak	negative
['biznet pls lo adenosine deaminase masalah apansie ajskskdldl']	negative
['halo selamat siang. terima kasih atas ketertarikannya menggunakan layanan biznet. apakah dapat diinformasikan alamat lengkapnya melalui decimetre? nutrient agar dapat kami cek lebih lanjut. terima kasih syr']	neutral
['biznet ini jarang ada gangguan tapi sekalinya ada gangguan client service nya jelek banget ya. kebalikannya indiehome. sering ada gangguan tapi customer servicenya bagus.']	negative
['hadeh nih biznet kenapa sih']	negative
['. hi sudah dicek ya kak. khy']	neutral
orang nyebut biznet selama hari belakangan . yang kelihatan memuncak kali itu kalau lagi bermasalah	negative
['anchor ring min biznet gangguan national institutes of health']	negative
['biznet kenapa sih hobi meninggoy siang']	negative
biznet kenapa nya	neutral
koneksi biznet di kantor mati . gue meminta sekretaris gue buat tanyakan terus sekre gue lapor gangguan bakal sampai tanggal soalnya optik bawah lautnya gangguan . lagian ngapa juga jauh jauh pakai optik bawah laut kenapa enggak ke optik melawai atau optik tunggal saja yang banyak di mal mal	negative
biznet mulai ya berulah	neutral
biznet lagi lambat banget gan	negative
harga tahunan biznet vs vs yang sudah sempat turun berangsur naik kembali	neutral
lol ah biznet down sampai ada turnamen esport ketunda dan katanya bawa nama negara . mencari info tuh paling cepat dari kaskus dan twitter . sudah jam lebih mati taunya kegaruk excavator di jakbar kena deh jalur distribusinya h .	negative
ada solusi lain selain biznet yang enggak pakai fup ?	neutral
['hi sahabat gio! kami ingin mengucapkan selamat kepada pemenang giveaway backpack. berikut nama pemenang facebook desi ariani asf instagram chirrup masing masing mendapat buah backpack keren pakebiznet biznetgiocloud jadilebihmudah']	positive
pengennya sih pakai biznet tapi biznet enggak sampai kampungku lu kalau mau monopoli ya sekalian kayak mengasih koneksi prima yang stabil jadi enggak menyesal kita pas kepaksa pakai lu .	negative
biznet lagi promo bayar bulan di muka gratis bulan ! kalo ada uang mending dipakai promonya . lumayan bisa hemat ribu sampai akhr tahun	positive
tahi banget biznet mati . xbox kagak bisa jalan kagak ada inet cuk . kagak bisa connect pula ke hotspot hape	negative
['biznet lama banget aktifnya kalau baru masang']	negative
['keren banget bro biznet lapor dibales sebulan']	negative
['semuanya tolong jangan pakai biznet gue baru perpanjang biznet tahun. bayaran sudah masuk tapi cyberspace enggak bisa sampai bulan gue telp tiap malem confab setiap hari katanya kali jam tapi apa? masih enggak bisa!!']	negative
biznet gangguan wae atuh ih bagaimana bisa cari duit ? moal dibayar siah	negative
['biznet perluas jaringan baru di manado sulawesi utara telekomunikasi']	positive
mau ganti wifi buat di rumah karena orbt sering banget enggak ada sinyal . direfresh direstart dimatiin terus dinyalain lagi rumah gue dipelosok banget kayaknya . kagak ada yang masuk . biznet first media xl home bnetfit belum tertarik sama indiome .	neutral
['biznet jangan error bisa enggak']	negative
indihome benar benar ajaib saya enggak merasa request pasang indihome tau tau main pasang saja . karena dirumah sudah pakai biznet . giliran nagih sampai no ngehubungin saya . gila !	negative
anjir masuk story pak apa pas di booth biznet ternyata	neutral
['seng genah kon iki wifiku nyapo? timbang yoruba pindah biznet']	positive
['biznet aku kenapa ya padahal maleman mau stream']	negative
['ada yang pakai biznet? kok sinyalnya menyebalkan ya']	negative
['mend pakai biznet saja salsola soda ya']	neutral
biznet lagi ngantuk apa hp gue saja nih daritadi wifi saja futus futus	negative
['info tidaque penting pagi ini kadang internet lambat bukan karena internetnya yang jele. setelah aku ganti laptop ke yang pakai chip wifi yang lebih baru memang bawaan dari sononya cyberspace jadi lebih cepat. aku jadi malu kemarin hina hina biznet di sosmed.']	neutral
berlangganan biznet bisa buat website gratis	positive
tahukah kamu ? dengan beralih ke managed service perusahaan dapat lebih fokus dalam pengembangan value added bisnis dan time tapi market sebuah produk lho ! nah menurut kamu seberapa penting sih managed service itu ? pakebiznet biznetgiocloud jadilebihmudah	positive
['wifi biznet terhenti lagi kenapa sih']	negative
['jaringan biznet hadir di kotar pontianak']	positive
biznet buka kantor pusat di bali	positive
['dukung umkm biznet luncurkan paket pembuatan website perkembangan usaha mikro.']	positive
biznet perkuat jaringan infrastruktur digital times indonesia	positive
complain ke biznet jam segini kelihatan banget nganggurnya enggak sih	negative
ini baru biznet	positive
['gila river sih biznet gangguan lagi hari ini']	negative
assalamualaikum biznet lagi main ngelag anjrot	negative
biznet gangguan lagi kan anjrit	negative
biznet lagi mati entar deh dicoba .	negative
"[""meskipun gue tetap love hate relationship sama myrep tapi masih mend enggak sou' east sering itu maintanance nya kalo sama firstmedia hate banget allahuakbar dari dulu gue enggak tau apa yang merasuki bokap nyokap gue balik ke provider ini lagi padahal sudah gue bilang jangan biznet pls masuk ke area gue""]"	negative
['biznet kapan ya layanannya bisa masuk ke daerah rumah aing']	positive
['ascorbic acid nya biznet nih kerjaannya apa sih']	negative
biznet kenapa lama banget sih down nya kemarin selalu ku banggakan karena selalu lancar streaming netflix dan genie sekarang malah ngecewain .	negative
['ini biznet lagi gangguan apa bagaimana sih? sumpah jelek banget jaringannya']	negative
biznet anjing gue cuma mau main genshin kok ya susah banget	negative
['pelayanan buruk biznet menangani masalah koneksi pelanggan dan ketidakmampuan memenuhi hak konsumen']	negative
oi lagi ngejar deck masa iya mati lagi sih nih internet . dari kemarin begini terus . halo kalo mau mulai langganan mesti hubungin kemana ya ? mau ganti dari first media ke biznet nih .	positive
['sudah setengah jam nih biznet enggak bisa. deh direstart sama saja enggak adenosine deaminase perubahan cok']	negative
enggak apa-apa biznet tiap hari saja sekarang errornya .	negative
['sobat biznet apakah sedang ada gangguan?']	neutral
['kenapa lagi ini biznet']	negative
biznet kadang kadang oke kadang kadang enggak	neutral
bagaimana sih cara pakai sosmed biar usaha bisa viral ? ikuti ! event biznet talks produktif dengan sosial media with tanggal feb . di cafe deh bali jl . manunggal htm free link pendaftaran	positive
biznet tumben lambat banget	negative
['carialamat alamat biznet graha kirana jakarta']	neutral
ini kenapa koneksi biznet enggak bisa buka freepik	negative
biznet jancuk ! sudah beberapa hari maling wifi kos sebelah ini !	negative
['guys rame aduin biznet ke pengaduan konsumen meminta kompensasi. bikin aduan di!']	neutral
['semangat ya pengguna biznet. salam dari persian aku yang juga sedang merasakan']	neutral
halo warga malang ! biznet kini hadir lebih banyak di area anda . nikmati harga paket terbaru untuk rumahan hanya ribu bulan sudah dapat menikmati internet mbps unlimited dengan upload download simetris dari biznet . hubungi tidak di	positive
['mau upgrade biznet home plate ke plus iptv ternyata ribet dan ada obliterate price suruh beli stb enggak termasuk biaya paket.']	negative
karena aku pakai biznet jadi biznet saja soalnya sering lambat	negative
['enggak jelas banget biznet']	negative
speed upload biznet gila juga semakin mempercepat datangnya invoice invoice .	positive
biznet aman enggak ya ?	neutral
['sumpah deh biznet sampah benar gue ganti myrep ajalah.']	negative
['mantul satya ya kamu bisa dapat reward dari persian biznet cc.']	positive
biznet kenapa dah	neutral
['biznet kenapa deh?']	negative
['dalam tahun biznet rambah kotar lewat']	positive
['dirumah katanya mau langganan net. . moga saja myrepublic atau biznet..']	neutral
melihat reply di tweet ini sungguh ku sangat bersyukur . memang the best biznet banyuwangi nih . sayang kantor belum dilewati	positive
aku pakai biznet kencang	positive
['biznet kembali jadi fixed broadband cyberspace tercepat']	positive
['banyak yang rekoemn biznet sebagus itu kah?']	neutral
['wih jatah tb kuota biznet gue baru kepake gi wkwkwkwk']	neutral
['sinyal biznet kenapa tiba tiba hilang']	negative
mau tanya yang pakai wifi biznet tepian dong pernah bayar transfer begitu kah tanpa datang langsung ke cs nya ?	neutral
biznet jam segini malah error	negative
halo gais mintol isi kuesioner ya kriterianya . pengguna indihome dengan minimal kecepatan mbak . pengguna first media dengan minimal kecepatan mbak . pengguna biznet dengan minimal kecepatan mbak terimakasih banyak ujry a	neutral
biznet hadirkan layanan neo web space	positive
halo min biznet gangguan nih	negative
jawab kebutuhan masyarakat biznet hadirkan paket layanan terbaru	positive
['biznet ai kamu knapa di saat genting malah down feather']	negative
lanjut nanti biznet lagi hobah	positive
['pengin ganti biznet tapi belum bisa.']	neutral
biznet perusahaan infrastruktur digital terintegrasi di indonesia hari ini tepat berusia tahun . layanan biznet terdiri dari jaringan fiber optic cable tv iptv data center dan cloud computing yang sudah tersedia di lebih dari kota dengan dukungan lebih dari . karyawan .	positive
traffic sudah rame eh resourcenya enggak bisa di scale up ? pakai neo wordpress enggak akan kejadian ! dengan harga rp . bulan kamu bisa mendapatkan wordpress hosting instant yang resourcenya bisa kamu scale up sesuka hati . checkout sekarang via	neutral
['baru tau di bondowoso deh ada kantornya biznet apa pindah biznet ya']	neutral
['makin burik saja nih gua lihat sinyalnya indihome ganti biznet saja kali ya']	neutral
panas begini enaknya nongkrong di kutub utara sambil minum es buah ditemenin mbak biznet dekat aston .	neutral
['hai untuk kendala kamu sudah kami respon di dm ya. thanks trq']	neutral
['oalah memang kemarin biznet down bayangkan sudah tanya di zoom tapi pas dijawab sama verbalizer malah kelempar keluar. jadi apa jawaban dari persian pertanyaanku kemarin ya']	negative
['biznet jelek banget deh hari ini']	negative
['betul kak keluarga besar biznet saling mendukung satu sama lain.']	positive
['biznet telat bayar denda ya']	neutral
edan ini baru namanya sekolah powered by biznet	positive
gua baru sadar di pos daerah gua pasang wifi sudah begitu biznet lagi . udahmah gratis jarak luas jangkauan meter	positive
huu biznet belum masuk pengadegan	negative
['demi apa biznet enggak bisa dipasang di rumah']	negative
halo saya mau cari tau apa daerah rumah saya bisa dipasang biznet dimana ya ?	neutral
ampun deh . biznet semingguan ini down mulu sampai kali beli kuota	negative
['wireless fidelity kosan diganti biznet wohooww! ! mantap jiwaa. . bye bye indihome!']	positive
['biznet mylove. netflix an di android tv juga lancar jaya. terbayang kalau pakai indihum hiy']	positive
['biznet tolong masuk citra gran cibubur dong biznet ya allah gue benar enggak sanggup sama yang adenosine deaminase sekarang']	positive
['tahun ke bersama persik. sama dengan jumlah gol milan ke gawang int r. semoga langgeng terus persik biznet djajati']	positive
menimbang nimbang antara myrepublic atau oxygen . mau biznet sih tapi belum tercover haha sudah dari bulan lalu daftarin alamat padahal tapi enggak ada feedback nya	neutral
['yang bikin kangen kantor koneksi internetnya. wherefore oh why biznet enggak masuk daerah gue']	negative
['baru sadar starbak botas hotspotnya ganti ke biznet haha']	neutral
biznet buruan hidup kayak sudah jam anjir	negative
hari hari biznet kayak begini bagaimana mau stream bang	negative
sorry biznet tanggal nanti gue ganti provider thank you !	negative
['rutinitas bulanan terkini adalah telpon ke c biznet karena tiap bulan pasti ada saja gangguan']	negative
['yang jual netflix mingguan bisa dipakai dengan wifi biznet dong tolong banget capek sudah dua kali ganti tempat beli tetap enggak bisa login zonauang netflix']	positive
['gue baru saja langganan biznet? apa apaan ini']	negative
halo saya mau coba login ke website biznet untuk cek tagihan kok akun saya tidak terdaftar ya ? bisa tolong dibantu	negative
adakah penguna biznet ? biznet agak nganu sejak tadi malem ya . ?	negative
['dari tadi sore loh. normalnya mbps. ini mbps punning putus putus buat menonton yutub p saja enggak kuat. pls lah jangan sekarang lagi butuh banget mana cs lambat banget balesnya besok ganti biznet apa ya']	negative
tak pe lah sinyal tsel jelek yang penting wifi biznet sepuasnya	positive
['tolong diberikan status gangguan biznet area bekasi. sudah jam lebih namun cs tidak bisa memberikan info gangguan. masa sih perush jaringan sebesar biznet tidak ada update untuk cs agar bisa memberikan kejelasan gangguan dan prediksi penyelesaiannya.']	negative
ayo biznet bikin jaringan dekat rumahku	neutral
teman arep nitip . dear mas mas kaos abu sing wingi nek angkringan mengharap biznet let me capture your smile	neutral
gong xi fa cai ! selamat tahun baru imlek bagi teman teman yang merayakan . semoga tahun kerbau logam ini membawa kesehatan dan keberuntungan bagi kita semua . staysafe dirumahaja pakebiznet imlek chinesenewyear	positive
sahabat ayo nikmati pc mizone secara gratis ! setiap pembayaran biznet home transvision bigtv atau nexmedia di alfamart . setiap jum t sabtu minggu selama bulan juli . alfamart	positive
['terimakasih om biznet']	positive
min biznet jogja lagi error ya ? soalnya speed kepotong banyak dan sering down juga pagi ini . mau login mybiznet juga enggak bisa .	negative
['surem banget. jangkauan biznet enggak sampai rumah']	negative
['biznet hilang cuk wkwk']	negative
['biasanya biznet suka maintenance malem begini nih. dari tadi lambat banget wifi']	negative
['benar benar biznet pagi pagi']	neutral
['sudah biznet kayak eek lagi']	negative
biznet akhir ini lagi gila atau cuma di tempat gue doang ?	negative
indihome ke speed mbps biznet ke speed mbps tapi biznet di komplain langsung tanggap respon lambat dikit tapi telkom di komplain bilangnya enggak tau masalah halah mak bumn bumn	positive
['kenapa lagi lah sih biznet ini']	neutral
hai untuk kendala kamu sudah kami respon di dm ya . thanks trq	neutral
['bwi carane nge off ke wifi biznet pie ya. gawe coss ku raono penghuni meh tak dispatch ke daripada mubadzir bayar tok']	neutral
hai dm kamu sudah minbiz respon ya . thanks mhr	neutral
mau langganan pakai biznet deh masuk enggak ya daerah gue	neutral
['beberapa waktu yang lalu sempat lancar netflix an pakai indihome. malem ini ternyata keblokir lagi. jadi kapan biznet mau memperluas jangkauanya ke daerah jogja selatan ya?']	negative
kamu pernah mendengar docker ? ya docker itu adalah suatu nama perusahaan yang menghadirkan teknologi bernama kontainer yang bisa digunakan untuk mem bundle aplikasi lho ! mau tahu lebih lanjut mengenai apa itu docker ? cek di sini pakebiznet	positive
begini saja nih biznet internet hancur mulu dari kemarin habis kuota ana brow bagaimana nih hoi	negative
['biznet kediri promo bundling total masa aktif bulan internet a mbps saltwort sewa perangkat kali instalasi promo ppn materai total kalo.']	positive
['lihat selebaran depan pagar eh. . biznet. . cek dan cek ternyata sudah ada tiangnya. lihat paketnya lucu juga. salah satu hal penting juga ketika pilih rumah adalah cakupan internet.']	positive
tanya sekarang isp di indonesia bisa otomatis force safesearch on ya ? atas layar setting safesearch terkoneksi via isp biznet bawah layar yang sama di network ya isp yang sama tapi pakai vpn	neutral
kalo ada biznet pakai biznet saja der di tulisan mbps tapi kadang malah bisa sampai . pemakaian sebulan enggak pernah mati	positive
['andra and the vertebral column ajak penonton biznet festival balikpapan bernostalgia ke tahun an tribun kaltim']	positive
sudah lama enggak pasang baru provider internet . biznet mahal juga ya .	negative
moo tutuppo albumnya hwasa tuh tanggal berapa sih guys aku lihat kok beda tiap website yang selain biznet	neutral
['halo bagaimana ya cara cek masa aktif sekarang sekarang ini? my biznet pun sepertinya tidak bisa diakses hingga saat ini']	negative
biznet mbps ngelag asu	negative
biznet raih penghargaan indonesia most innovative business award	positive
['kebiasaan banget biznet jam segini suka rada']	negative
biznet kenapa anjink	negative
['pc lambat biznet juga lambat! pengin misuh']	negative
hadeh biznet kenapa sih	negative
['gajadi pakai tachyon gaes gara gara biznet memakai kabel nya mereka jadi masalah ke tachyonnya bukannya tarik kabel baru malah pakai kabel isp lain. agak lain memang. deh la.']	negative
habis mencoba semua provider wifi dari indihome iconnet myrepublic akhirnya balik lagi ke biznet semoga lancar	positive
info pasang biznet di tlogosari bisa enggak sih	neutral
['kenapa ini biznet oi']	negative
['biznet bagus enggak sih teman adenosine deaminase yang pakai enggak? terus perbulannya berapa ya?']	neutral
enggak biznet enggak tsel bikin emosi sama kualitasnya menurun banget shibalsekia .	negative
['lagi down kah ini biznet?']	negative
['kayaknya biznet oke juga ya buat cyberspace rumah']	neutral
daily biznet fuck upnya kok lama ya hari ini	negative
['biznet lagi kenapa sih anjng nyala mati mulu']	negative
